numerical__SeniorCitizen,numerical__tenure,numerical__MonthlyCharges,numerical__TotalCharges,categorical__gender_Female,categorical__gender_Male,categorical__Partner_No,categorical__Partner_Yes,categorical__Dependents_No,categorical__Dependents_Yes,categorical__PhoneService_No,categorical__PhoneService_Yes,categorical__MultipleLines_No,categorical__MultipleLines_No phone service,categorical__MultipleLines_Yes,categorical__InternetService_DSL,categorical__InternetService_Fiber optic,categorical__InternetService_No,categorical__OnlineSecurity_No,categorical__OnlineSecurity_No internet service,categorical__OnlineSecurity_Yes,categorical__OnlineBackup_No,categorical__OnlineBackup_No internet service,categorical__OnlineBackup_Yes,categorical__DeviceProtection_No,categorical__DeviceProtection_No internet service,categorical__DeviceProtection_Yes,categorical__TechSupport_No,categorical__TechSupport_No internet service,categorical__TechSupport_Yes,categorical__StreamingTV_No,categorical__StreamingTV_No internet service,categorical__StreamingTV_Yes,categorical__StreamingMovies_No,categorical__StreamingMovies_No internet service,categorical__StreamingMovies_Yes,categorical__Contract_Month-to-month,categorical__Contract_One year,categorical__Contract_Two year,categorical__PaperlessBilling_No,categorical__PaperlessBilling_Yes,categorical__PaymentMethod_Bank transfer (automatic),categorical__PaymentMethod_Credit card (automatic),categorical__PaymentMethod_Electronic check,categorical__PaymentMethod_Mailed check
0.05166486,-0.80133665,-0.19070141,-0.24442504,-0.034423977,-0.031733125,0.0502572,0.018705275,0.017901262,0.0066706412,-0.014437808,-0.0035110002,0.12543654,-0.00062047393,0.029495344,0.11818432,0.13889457,-0.0003870214,0.18257956,0.00010222771,0.002925013,-0.13007253,0.0,0.013675899,-0.11316994,0.0,-0.011976836,0.16970633,0.0,0.046033952,-0.25513452,0.0,-0.17379291,0.048614092,0.0,0.051659323,0.37086785,-0.016240913,0.03530803,0.044132423,0.03173203,0.08554875,-0.0049759303,-0.44872326,-0.006517318
-0.022361768,-0.48796546,-0.4614323,-0.2373706,-0.08987609,-0.0044275224,-0.10514657,-0.02458778,-0.0003090629,0.022414545,-0.021223849,-0.003081946,-0.102602825,-0.0006033962,-0.09787459,-0.0077637425,-0.10142257,0.01946441,-0.34505257,-0.0023563826,-0.012224524,-0.091989584,0.0,-0.038662277,-0.06339229,0.0,-0.038043447,-0.21909633,0.0,-0.0047127022,-0.018135814,0.0,-0.07217728,-0.011839587,0.0,-0.08302882,-1.3517911,-0.062999204,-0.6496225,-0.14962682,-0.076000676,-0.02798465,-0.32084483,-0.15977436,-0.018722618
-0.0072603878,-0.34114733,0.19439977,-0.127767,0.041849907,-0.009233808,-0.08794392,-0.013701943,0.0004743902,-0.012182414,-0.0027081957,-0.0019913563,-0.10439747,0.0006727167,-0.03729015,0.028132433,0.18067387,-3.2113632e-05,-0.3719767,0.0011053461,-0.004526125,0.044745255,0.0,-0.09194468,-0.07734437,0.0,0.03399285,-0.31332573,0.0,-0.0846112,-0.059074473,0.0,-0.14533724,-0.0036875915,0.0,0.16464008,-0.9885302,-0.08829696,0.07338403,0.035461932,0.006978373,-0.16104147,-0.024706913,-0.2525601,-0.031791314
0.39899045,-0.18836199,0.26587227,-0.5529246,-0.09565757,-0.05332858,0.017016388,0.013786647,0.013361388,0.0026227764,-0.014730546,-0.0025989767,-0.047925316,-0.00037608127,-0.014202687,0.037611954,0.15559374,-0.00033269965,-0.3080621,0.0010786064,-0.040859617,-0.12278539,0.0,0.012434254,0.016158795,0.0,-0.056404732,-0.002720529,0.0,-0.017051691,0.00029080498,0.0,0.03835981,0.07123847,0.0,0.21761245,-0.9623907,0.07046842,0.1185233,-0.22022721,-0.07788328,-0.0059674387,-0.07492723,-0.10724035,0.040629383
-0.059487574,-0.18370849,-0.30092233,0.1693086,0.030519497,-0.013257403,-0.13295056,-0.022651387,-0.051144328,-0.015262697,-0.06016258,-0.011852008,-0.15247336,-0.004321715,-0.04301314,-0.3562098,-0.31461695,-5.8922204e-05,0.10660174,0.00013150685,-0.0032516909,-0.14309354,0.0,-0.020086069,0.015357357,0.0,-0.084393635,0.13529553,0.0,0.008681139,0.004238001,0.0,-0.11018774,0.057625618,0.0,0.01730978,0.41337368,-0.048757154,0.07123405,0.039894562,0.023795439,0.011272888,-0.02586134,-0.24298352,-0.082854494
0.0027867926,-0.8465367,-0.055184826,-0.19400202,-0.054425612,-0.0150201665,-0.0010943598,0.015810907,-0.03097713,-0.0074640214,-0.022711026,-0.004814703,0.08758864,-0.0017014729,-0.00660719,0.11225649,0.16017765,-0.0002497806,0.13172257,9.90193e-05,-0.0033733377,-0.27345106,0.0,-0.08350186,-0.08532565,0.0,0.020314664,0.11182628,0.0,0.007486725,0.024003373,0.0,0.07846352,-0.011001559,0.0,-0.08790515,0.41605878,-0.033695415,0.06196882,-0.5832906,-0.23040766,0.0051105614,-0.0068920976,0.1177695,0.0046451823
-0.034797132,-0.011995306,0.033722993,0.04881589,0.12381734,0.0061125495,0.050465286,0.012047007,-0.10078257,-0.04632369,-0.0128486175,0.0010144025,-0.026254816,0.00093737093,-0.049794495,0.026379488,-0.20996211,0.0033771489,-0.47651625,-0.00072367466,0.0014899556,-0.091197535,0.0,-0.055866685,-0.014607518,0.0,-0.041411538,-0.25164008,0.0,-0.00974275,0.002765018,0.0,-0.03820496,-0.0076926723,0.0,-0.043940954,0.49682486,-0.0008608826,0.096849896,-0.18555363,-0.06508266,-0.07264995,0.011243893,-0.11667801,-0.08700946
-0.042466544,-0.52088916,-0.5011789,-0.27523825,-0.025236666,-0.01376837,0.029197963,-0.015282827,-0.0052937516,0.0063659353,-0.0052514654,-0.0028524096,0.1203878,-0.0003842585,0.07392776,0.05414159,0.14706878,-0.0014881699,0.23413414,0.0003078937,0.004245689,0.1467638,0.0,-0.03798848,-0.11440269,0.0,0.007754324,0.12426345,0.0,0.010729982,-0.083076395,0.0,-0.13134085,0.054976758,0.0,0.0797358,-1.2361221,-0.19296944,-0.60783976,-0.00566176,0.010088787,0.0011609537,-0.13548864,-0.29144126,-0.0029680203
-0.031660065,-0.30695128,-0.19786805,-0.12094525,-0.020404195,0.01712052,0.10269231,0.028571788,-0.19105422,-0.065601654,-0.0312291,-0.008238048,0.16244626,7.408456e-05,0.06745772,-0.19018696,-0.2588304,-0.0002721579,-0.3112911,9.0588626e-05,0.016335884,0.17394024,0.0,-0.02530733,-0.07621645,0.0,0.0628215,-0.54215896,0.0,-0.080267034,0.017931174,0.0,0.08386329,-0.007797076,0.0,0.02551421,0.35892808,-0.043977175,0.075409964,-0.08910095,-0.040669445,-0.03307774,-0.01348741,0.19943443,0.031465765
-0.012462191,-0.5042463,-0.025865583,-0.2309528,-0.12549353,-0.06089618,-0.07120948,-0.03014383,0.08193366,0.029986927,-0.0060337326,-0.0023650606,0.055407714,-0.00051215396,0.02452607,0.05423268,0.13537717,-0.0006632284,0.20178324,0.0010852781,0.0040174946,-0.17511617,0.0,-0.030879775,-0.066707835,0.0,0.0052342,-0.28351352,0.0,-0.07405103,0.035836827,0.0,0.06608707,0.025148502,0.0,0.124313265,-0.74115384,0.11600206,0.075745136,-0.00041531512,-0.0005312707,-0.011726918,-0.03790139,0.18202494,-0.0034552326
-0.04445065,-0.36103788,-0.38861158,-0.38956562,0.036883377,0.014701755,-0.056516226,-0.0043751774,-0.17241237,-0.103622586,-0.011196476,-0.0045618783,0.048814196,0.0005081827,0.051442787,-0.09706748,-0.19264802,-0.002343322,-0.3409277,3.6363956e-05,-0.049248282,-0.14242639,0.0,0.011719673,0.018921165,0.0,-0.06480533,-0.28490525,0.0,-0.07588367,0.014076447,0.0,-0.089406595,0.0063759056,0.0,0.045596924,-0.87133634,-0.25556138,-0.84354645,-0.0069506993,-0.009816321,-0.034778215,-0.05132687,-0.25242138,0.02891025
-0.02426652,-0.5174328,0.52229613,-0.07425011,0.13515075,0.046880566,0.05091443,0.012003143,-0.0870541,-0.06491343,-0.013274066,-0.00045948557,0.25716722,-0.00047064983,0.06907741,0.1268819,0.18398358,-0.0001805441,0.21344309,0.00010092208,0.0020998144,0.10207324,0.0,-0.0203574,-0.031209147,0.0,0.058670737,0.14969054,0.0,0.012499416,0.023177592,0.0,0.08300146,0.021326326,0.0,0.036067095,0.5634952,-0.029988533,0.057708308,0.040621486,0.029072756,-0.033096805,0.03339489,0.19476122,0.012485235
-0.041461073,-0.42331693,-0.36658585,-0.19105217,-0.06704067,-0.01738508,-0.036238838,-0.008429307,-0.18812408,-0.14625737,-0.014030065,-0.006998396,0.026357977,-0.00021286923,0.10262239,0.03245839,-0.110774145,0.0064147655,-0.47089,-0.0024646232,0.0038292455,-0.11137237,0.0,-0.026667729,-0.06307263,0.0,-0.059822638,-0.3093558,0.0,0.0043044984,-0.00071725604,0.0,-0.07270131,-0.012692445,0.0,-0.07493614,-0.99522173,-0.09337932,-0.61605066,-0.15463331,-0.09603866,-0.060796916,-0.055809297,-0.13646984,-0.2180174
0.027230937,-1.113758,0.30724087,-0.3218097,-0.12285422,-0.045835845,-0.01674867,-0.021576876,-0.26601318,-0.15247703,-0.014974856,-0.0007687831,0.10440296,-0.0001278325,0.020277463,0.13120215,0.157959,-0.00030947168,0.2637878,8.528827e-05,0.020742925,-0.15751715,0.0,-0.028372353,-0.09690861,0.0,-0.14750768,0.16438432,0.0,0.020735301,0.06963594,0.0,0.059611708,-0.020772196,0.0,0.017984865,0.5290818,-0.041266315,0.062068943,0.0726488,0.038148865,0.001003837,-0.016248094,0.14506015,0.0073227338
-0.025353678,-0.45534244,-0.2606663,-0.35689148,-0.011449599,-0.014788932,0.15719993,0.021083096,0.026188388,0.018031303,0.13110915,0.025308212,0.053311944,-0.0037064804,-0.016458012,-0.10399404,-0.24774331,-0.0010766862,-0.35651276,7.222151e-05,-0.03649787,-0.0033869327,0.0,-0.1182349,0.051212452,0.0,-0.08849903,-0.3078653,0.0,-0.04480523,0.00396335,0.0,-0.08775403,0.037684895,0.0,-0.09587317,0.3888019,0.0017366355,0.07780163,-0.006320614,-0.034103293,-0.08223743,-0.030700078,-0.3025542,0.021514304
-0.022006474,0.2710737,-0.5471835,-0.18108973,-0.022296973,-0.0017876559,-0.023741486,-0.019404126,-0.0345995,0.0019212351,-0.012580142,-0.00993309,-0.04611058,-0.0021095877,-0.063429914,0.00710684,-0.13054264,0.0030909027,-0.39228436,-0.010484307,-0.0023188798,-0.14858635,0.0,-0.03258728,-0.049236193,0.0,-0.029069541,-0.26823717,0.0,-0.0031041526,0.010294581,0.0,-0.082508065,0.011996474,0.0,-0.12972173,-1.3313656,-0.115361094,0.07421294,-0.1240519,-0.054540727,-0.051680297,0.009978771,0.22659265,0.0057235844
-0.0012790018,-0.011311628,-0.19395803,0.172691,0.07412614,0.023833439,-0.04888516,-0.011073348,0.012962086,0.0073507577,-0.022809772,-0.0045088804,-0.07414542,-0.0008502685,-0.056278292,0.047732,-0.15221687,0.002796112,-0.40150237,-0.00084521563,0.004678613,-0.12851794,0.0,-0.007975659,-0.04401049,0.0,-0.028630499,-0.14475986,0.0,0.0030263518,0.0121150855,0.0,-0.03925967,0.017250437,0.0,-0.031079406,0.48768514,0.006923061,0.091068335,0.024488013,-0.043463174,0.29162657,-0.007986127,-0.0911848,0.026113138
-0.053741906,0.17112322,-0.36014432,0.03107972,-0.045346245,-0.00942765,-0.031898532,-0.013090475,0.046199616,0.021314826,-0.026008468,-0.007861072,0.020491384,-0.0015600506,-0.092275225,-0.017401183,-0.21644714,0.0053261286,-0.6628201,-0.00084445404,-0.0034960364,-0.17165236,0.0,6.0074737e-05,-0.054162636,0.0,-0.047652178,-0.40369248,0.0,-0.0017048712,-0.052380424,0.0,-0.06707483,-0.02844289,0.0,-0.06671545,0.46585009,-0.0021680875,0.078459725,-0.16547655,-0.106059805,-0.041640315,-0.03848466,-0.0633377,-0.1530949
-0.00746291,0.24635361,0.44587293,-0.12054259,-0.035350256,-0.025862096,-0.012858178,-0.01252735,0.062525414,0.018155098,-0.009251012,-0.0027854769,0.08614719,-0.0008373027,0.021469021,0.074009374,0.22764224,-0.0001898961,-0.5013342,0.00011301483,-0.025127778,-0.16062415,0.0,-0.026082823,0.06670054,0.0,-0.081703,0.097319454,0.0,-0.008031111,0.034855064,0.0,0.04673717,0.00043554395,0.0,-0.068114,0.5989786,-0.007659968,0.09196463,0.1392706,0.05136045,-0.013745957,-0.027905226,0.13028857,0.018631916
-0.031269535,-1.5559013,-0.30198574,-0.3260897,-0.07134934,-0.01313019,0.04518469,0.011262087,-0.09797532,-0.054170586,-0.01961384,-0.008328958,0.07587649,5.4615397e-05,0.039780714,-0.044447504,-0.1413094,-0.0013250066,-0.33630508,0.00011150653,-0.007489865,-0.1369038,0.0,-0.012581087,-0.04103691,0.0,0.06484837,-0.32555106,0.0,-0.06948705,0.03576168,0.0,-0.11144777,-0.04617779,0.0,0.009225979,-0.9782058,-0.28934106,-0.88175666,-0.07966966,-0.042995278,-0.027222969,0.005056338,-0.21349674,0.011966324
0.17469223,-0.36146632,-0.49687168,-0.15386616,-0.09045703,-0.068875626,0.025386535,-0.010936764,-0.008762448,-0.0044233017,-0.007764669,-0.005458135,-0.0069700377,-0.0012257397,-0.017501084,-0.08851986,-0.20483899,-0.0014617327,0.16288553,0.0010601311,-0.0038514067,0.060968023,0.0,-0.109835245,-0.094558515,0.0,0.006734226,-0.2649423,0.0,-0.07150648,0.035018604,0.0,-0.075131744,0.0063512065,0.0,0.05978295,-0.94900584,0.021564,0.058813684,-0.028629873,-0.008071975,0.036674593,0.050279263,-0.27436978,-0.037099548
-0.0040900903,-0.96868163,0.7686084,0.2867519,0.09020443,0.015900442,-0.12320669,-0.045793485,0.078808725,0.016607234,-0.0054961788,-0.004524718,0.08444131,-0.00024830678,0.064617254,0.062704876,0.18896148,-0.0018515452,-0.49690092,5.7366007e-05,-0.0768727,0.26670372,0.0,0.053187076,-0.07473732,0.0,0.02704073,-0.15914701,0.0,-0.01704117,0.019680833,0.0,0.09794069,0.028394645,0.0,0.14036255,-0.85653156,-0.10580277,-0.28658015,0.015968775,0.034206327,-0.075874545,-0.07737949,-0.19472037,0.015940648
-0.0063062846,-0.69448507,-0.29972744,-0.02603257,0.07281301,-0.001507324,-0.039499756,-0.018138487,-0.019538233,-0.012534731,-0.007020072,-0.002328662,-0.448066,-0.00039690136,-0.17561434,0.089778535,0.1371885,0.0003028606,0.18440889,0.00011825543,0.00087644166,0.11280833,0.0,-0.03344898,-0.17076622,0.0,-0.03052261,-0.45400366,0.0,-0.1204185,-0.060375094,0.0,-0.108201735,-0.07581576,0.0,-0.035617664,0.46992496,-0.04761501,0.06666815,0.036535308,0.008125772,0.004812904,-0.027821956,0.16734397,-0.021479473
-0.04143483,-1.0056069,0.39242762,-0.37468264,0.02795472,0.018178938,-0.07742573,-0.026070822,0.056023713,0.012148193,-0.008545122,-0.0020776666,-0.018889498,-1.1177399e-05,-0.021507196,0.038971167,0.17850167,-0.0005436282,-0.5378628,0.0010084299,-0.062243957,0.1297417,0.0,-0.032937277,-0.048392,0.0,0.08115231,-0.19135986,0.0,-0.035616774,0.03503302,0.0,0.10610393,0.039955717,0.0,0.2216436,-0.6257935,-0.06238154,0.019191213,-0.005535496,0.00401651,0.0023005442,-0.022845661,-0.29510367,-0.26996648
-0.024779154,0.8849887,-0.30468318,0.2175689,-0.0050790654,-0.0037399956,-0.03461542,-0.0052558403,-0.0069604423,0.0046198047,-0.007533276,-0.003973472,-0.064701535,-0.00073876814,-0.02518547,0.088444926,0.17820336,-6.8298155e-05,-0.68113136,0.000107283806,-0.12863022,0.061742306,0.0,-0.023763487,0.045348424,0.0,-0.061630055,0.08567274,0.0,0.002698394,0.009067176,0.0,-0.0924893,-0.048236396,0.0,-0.05780366,0.587916,0.0062071965,0.088450335,-0.419309,-0.13741106,-0.014061015,-0.019866351,-0.19322443,-0.0725499
0.012532015,-0.072462715,-0.054403547,-0.3091569,-0.04043583,-0.017743133,0.020012919,-0.0026625863,-0.013627374,0.004275421,-0.012700548,-0.0024515186,-0.22637255,-0.001343515,-0.093755014,0.12195503,0.14508863,-9.811572e-05,0.1676284,5.2299423e-05,-0.0038485439,-0.0074221157,0.0,-0.026129413,-0.12609799,0.0,0.036664136,0.07766141,0.0,-0.008317887,0.039787527,0.0,-0.022985628,-0.018233966,0.0,-0.048154216,0.6367583,-0.019053007,0.069944784,0.043948695,0.02714939,-0.033973187,0.01080988,0.20066227,-0.017128833
-0.035374038,-0.6841089,-0.40399373,-0.041835852,-0.07476449,-0.0048181894,0.033988655,0.015742876,0.0017757268,0.0021860828,-0.025653359,-0.005021407,-0.106776215,-0.0008603569,-0.067194685,0.013777374,-0.12811396,0.0035157055,-0.46204504,-0.01042242,-0.0026401721,-0.04952031,0.0,-0.11796197,-0.07865865,0.0,-0.04848386,-0.24563427,0.0,1.4879159e-05,0.0130482325,0.0,-0.07512708,-0.0007083276,0.0,-0.25361603,-1.1894689,-0.19209579,0.07011361,-0.22036828,-0.09904598,-0.06529192,0.010032716,-0.15315324,-0.11258648
-0.024997327,0.10255856,-0.3148214,0.10697311,-0.04240208,-0.037615474,0.070274845,0.010827647,-0.095260836,-0.0754977,0.007352652,-0.0032912996,0.0154840145,-0.013881086,-0.062485185,-0.047459994,-0.16424356,-0.00027126592,0.18096714,0.0003589937,0.0031154673,-0.14094327,0.0,0.052353833,-0.018196167,0.0,0.21384935,-0.30775264,0.0,-0.05480432,0.041533448,0.0,-0.09036063,0.091879815,0.0,-0.085002914,-1.357092,-0.1499786,-0.88964814,-0.12237055,-0.06568838,-0.04658694,-0.0062581734,-0.14550847,-0.059051406
-0.031030985,-0.90334094,-0.47107393,-0.4314213,-0.034516156,-0.0030250526,-0.010202711,-0.0032646668,-0.023123411,-0.0055739065,-0.06001913,-0.018275157,-0.11035045,-0.0041393475,-0.015221272,-0.27249557,-0.31543398,-0.0007114731,0.11576787,8.5467844e-05,0.00045832444,-0.06825888,0.0,-0.15451634,-0.14405125,0.0,0.031313363,0.10668315,0.0,0.008983409,-0.0492432,0.0,-0.121744476,-0.061835535,0.0,-0.08063842,0.37489706,-0.033481322,0.054659005,0.007060586,0.0177283,-0.04716218,0.022929564,-0.46106935,-0.19679688
-0.016471097,0.7469648,-0.5928675,0.3673278,-0.052028313,0.0044875355,-0.0027545344,0.0029622782,0.021505138,0.0043446175,-0.037484635,-0.020904986,0.08242479,-0.002698471,-0.07789712,-0.330868,-0.3651629,0.00037561046,0.210578,0.00012434999,0.00095087406,0.1065304,0.0,-0.020027302,0.050291594,0.0,-0.079597235,0.14843263,0.0,0.008552697,-0.12553354,0.0,-0.04333661,-0.016211402,0.0,-0.09463831,0.60412365,-0.029495368,0.069154665,0.023747493,0.012076799,0.0036772501,-0.010235926,0.20567422,-0.008628648
-0.0070743435,-0.14441253,-0.15505397,-0.16689387,-0.036746662,-0.002433882,-0.077083446,-0.02274267,0.01981769,0.010235456,-0.0136902975,-0.0028242266,-0.31925493,-0.00066289556,-0.104254775,0.10419537,0.1711799,0.00028696362,0.21969387,0.00014361776,-0.0017208447,0.07049383,0.0,-0.036204297,0.093074314,0.0,-0.06961863,0.1257796,0.0,0.002154145,-0.03981806,0.0,-0.13342568,-0.054346196,0.0,-0.0073954402,0.60754263,-0.032454822,0.06894821,0.030120255,0.022558834,-0.03376852,0.020417549,0.21558847,-0.0054909256
-0.034596093,-0.7725886,-0.68289876,-0.19973233,-0.060402475,-0.009193123,-0.010780233,0.010987044,-0.18878157,-0.09690928,-0.022998124,-0.0069306567,-0.08577425,-1.1309012e-05,-0.048110925,0.0076210257,-0.10986047,0.0068582953,-0.4673415,-0.009360154,1.696248e-05,-0.06769845,0.0,-0.11576617,-0.04706524,0.0,-0.058178768,-0.32277513,0.0,0.004926922,0.01931968,0.0,-0.10535752,-0.005757046,0.0,-0.22364435,-1.0007802,-0.059779655,0.072397724,-0.1195711,-0.06673902,-0.053391356,0.009707985,-0.200436,-0.12605084
-0.025997661,-1.6788131,0.013397766,-0.10528016,-0.0039940327,-0.0047610076,-0.037228283,-0.011980374,-0.30790895,-0.07665492,-0.0071679438,-0.003963533,0.045885727,0.00062912185,0.035803296,0.03882471,0.1202914,-0.0013706391,-0.5248267,-5.8190722e-05,-0.053550787,-0.19381873,0.0,-0.030108472,0.06609775,0.0,-0.072927244,-0.30889744,0.0,-0.06993527,0.009040398,0.0,0.062890045,-0.0036104713,0.0,0.06331582,-1.0719311,-0.22783265,-0.828128,0.012217855,0.014934768,-0.096146,-0.0292191,-0.18211663,0.016587336
-0.08302375,0.003620605,0.0045640985,0.24233659,-0.0331892,-0.014534505,-0.067303084,0.015411295,-0.12651911,-0.07754532,-0.010793795,-0.0025765437,0.0028416393,0.0010603036,0.0025051008,-0.04567418,-0.14172813,-0.0014124579,-0.21783426,5.78923e-05,0.038023636,-0.13099144,0.0,-0.010356997,0.02912395,0.0,-0.13768382,-0.18044241,0.0,-0.0008748619,-0.04137444,0.0,0.046850245,0.12551391,0.0,-0.07821864,-0.95176333,-0.10276826,-0.5920526,-0.105868876,-0.0391334,-0.010143157,0.09191076,-0.17656815,0.026846364
-0.011893124,-0.46213955,-0.25617406,-0.018792799,-0.03460841,-0.021799317,-0.05895304,-0.020232594,-0.023985798,-0.00930938,-0.0071321754,-0.0032380722,-0.035216514,0.0001231218,-0.020163484,-0.07706064,-0.22065054,-0.00038738112,-0.36753762,0.0010709137,-0.04974507,-0.0039805635,0.0,-0.10921857,-0.09851989,0.0,0.0126819825,-0.2681929,0.0,-0.04968662,0.012492465,0.0,0.046845946,0.019558853,0.0,0.13733803,-0.87692195,0.030547436,0.08717998,-0.0342318,-0.021827852,-0.1367576,-0.043185007,-0.18655042,-0.036928777
-0.018532958,-1.6235658,-0.5995336,-0.37887678,-0.044060823,0.011265127,-0.024683915,-0.011071098,0.025426319,0.01620775,-0.028157193,-0.0080772545,-0.124432325,-0.0011381026,-0.11788029,-0.0012102651,-0.118340835,0.023117408,-0.43523908,-0.0017484829,-0.010568697,-0.09337595,0.0,-0.041550808,-0.059122358,0.0,-0.038073882,-0.29986995,0.0,0.0073741153,-0.02523608,0.0,-0.06335343,-0.024322163,0.0,-0.10521806,-1.1882987,-0.07632848,-0.79144704,-0.11507842,-0.06438873,-0.023285145,-0.13712536,-0.21668643,-0.013640584
-0.053052723,-0.24424613,-0.35241807,-0.18477654,-0.15142436,-0.03211316,-0.026821299,-0.00081756094,0.010000378,0.0034492717,-0.02041836,-0.0056935158,-0.075220324,-0.0002678334,-0.06897299,-0.046832822,-0.17943871,-0.0003844901,-0.34808254,0.00016394135,-0.041989226,-0.1260358,0.0,-0.00088800257,-0.034518115,0.0,0.05982865,-0.19817954,0.0,-0.040273365,0.034220744,0.0,-0.09241605,0.05420191,0.0,-0.101864226,-0.9027472,-0.16555312,-0.93627816,-0.053335987,-0.014478425,0.0022808714,-0.063912705,-0.18673737,-0.23382439
-0.00589143,0.15201418,-0.2017534,-0.12401544,-0.049894944,-0.009866857,-0.07075175,-0.022117658,0.0033912868,-0.009831542,-0.008262426,-0.0020798694,0.12938055,-0.0003314537,0.07759183,0.14306332,0.2676633,0.0001980891,0.2445975,0.0001092902,0.005749959,0.07453649,0.0,-0.01061951,0.079591244,0.0,-0.06909524,0.10834353,0.0,-0.004162536,-0.009754493,0.0,-0.10549418,-0.060174722,0.0,-0.14278235,0.68384224,-0.010304064,0.06508223,0.05524335,0.029000835,-0.16863923,-0.03148381,-0.34912246,-0.018673088
0.013977217,-0.06416449,-0.4304149,-0.07503954,-0.018952211,-0.029568572,-0.08487828,-0.020420134,-0.008556939,-0.00967175,-0.010475813,-0.0042454675,-0.12755899,-0.0005861048,-0.06453641,0.0824782,0.15620817,-0.00015092324,-0.5671382,0.000107283806,-0.08584524,0.08188347,0.0,0.00039510633,0.04710854,0.0,-0.059054676,0.03292757,0.0,-0.009772023,-0.0037531808,0.0,-0.11413316,-0.07957598,0.0,-0.095397115,0.53178483,0.0053140176,0.08058897,-0.34575802,-0.14925765,-0.19912946,-0.025782049,-0.28300375,-0.029428288
-0.040851716,-1.6555561,-0.5238253,0.04254648,-0.102957785,-0.01617932,0.03120962,0.029336205,-0.022702679,-0.012437001,-0.018870737,-0.011161291,0.031218685,-0.0007159569,-0.007305282,-0.04787804,-0.1736004,-0.0007365123,-0.42696887,0.00013830024,-0.031347003,-0.15498836,0.0,-0.0066188057,-0.08259893,0.0,0.025975246,-0.3228534,0.0,-0.082401924,0.0046396176,0.0,-0.11883618,0.02645189,0.0,-0.13680284,-0.95622027,-0.15514569,-0.6783995,-0.005810109,-0.0006443817,-0.10065534,-0.040436562,-0.27014074,0.014242024
0.025205249,-0.57055444,-0.10556498,0.18573654,-0.022748258,-0.012789473,-0.016892694,-0.009813527,-0.16491888,-0.07867806,-0.01202981,-0.0011280908,-0.17648323,-0.00047169102,-0.09411593,0.1271437,0.14921418,-0.00014679463,0.19392191,8.836637e-05,-0.0037116155,-0.2655049,0.0,-0.060203295,0.025960516,0.0,-0.10122029,0.10505239,0.0,-0.004813517,0.0012176066,0.0,0.003405995,0.036270365,0.0,-0.04273585,0.527531,-0.02919514,0.06817857,0.05474944,0.0146969715,0.0022320026,-0.035924185,0.06484178,0.003101919
-0.018754223,-0.3282886,-0.056056295,-0.32159033,-0.109271266,-0.036370028,0.028193206,0.0014432477,0.010566835,0.013116574,-0.0039046363,-0.0048324456,-0.008274111,-0.00069395354,-0.0037630484,-0.06373651,-0.18030144,-0.001502221,0.20594843,0.00018768338,0.0063092792,0.07386953,0.0,-0.073110454,0.05486103,0.0,-0.07836691,-0.23328824,0.0,-0.025861487,0.017716164,0.0,-0.08746577,-0.029055722,0.0,-0.09736402,-1.1306722,-0.11290763,-0.64044946,-0.0024268115,0.0009321624,0.04051766,-0.01583039,-0.26584658,0.021233615
-0.019899784,-0.35627973,-0.15654424,-0.2544558,0.015138725,-0.00151336,0.043771066,0.020383436,-0.35901642,-0.10057578,-0.012766765,-0.0057418607,-0.28216115,-0.00029296748,-0.07142827,0.023971872,0.101660684,-0.00018897897,-0.39289555,0.0009997041,-0.042762488,-0.21376732,0.0,-0.013180918,-0.1271378,0.0,-0.004459614,0.110169165,0.0,0.0025806078,-0.062615424,0.0,-0.15531129,-0.034776434,0.0,0.050085217,-0.9930562,0.024488004,0.08015786,0.03219503,0.010503819,-0.038577966,-0.015029466,0.09983643,0.0006095823
0.04881941,-0.7288036,-0.22816952,-0.43181977,-0.11942993,-0.051755555,-0.009459195,-0.014005234,0.010340047,1.1216256e-05,-0.018286511,-0.0029013983,0.19241202,-0.0010156615,0.03982668,0.118116304,0.17774376,-0.00016760355,0.18984896,8.876224e-05,-0.0058801738,-0.12989932,0.0,0.018610042,-0.084306754,0.0,0.023596007,0.14815322,0.0,0.012293761,0.038382143,0.0,0.027232086,0.02647673,0.0,-0.08452031,0.5472845,-0.012924937,0.047535673,0.074059784,0.0327555,-0.028539592,-0.0043392633,0.2253295,0.0038700525
-0.006658566,-0.13445024,-0.06600379,0.41855064,0.018832449,0.020782325,-0.049110565,-0.0049020415,-0.17268911,-0.10868474,-0.025532383,-0.010136172,-0.123125315,-0.00044835734,-0.09000418,0.024652977,-0.13601111,0.013081395,-0.38498223,-0.0096360445,-0.015173507,-0.14913586,0.0,-0.06795473,-0.028542636,0.0,-0.02437667,-0.36070067,0.0,0.00926833,-0.0020545365,0.0,-0.074328795,-0.008510643,0.0,-0.182569,-1.1410819,-0.11945578,0.06178374,0.08000308,0.026547845,-0.0066406326,0.03428517,0.13308764,-0.035566207
